,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
411405,7,7,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-1.0,0.0,1300-1359,-8.0,0.0,1400-1459,0.0,641.0
274601,25,4,NK,NK,NK,DFW,TX,Texas,ATL,GA,Georgia,15.0,15.0,1000-1059,9.0,9.0,1300-1359,0.0,731.0
220420,26,5,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-4.0,0.0,1600-1659,-19.0,0.0,1900-1959,0.0,731.0
155554,28,7,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,8.0,8.0,1100-1159,-11.0,0.0,1500-1559,0.0,1199.0
386987,27,6,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-1.0,0.0,1300-1359,11.0,11.0,1800-1859,0.0,1199.0
402688,23,2,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-3.0,0.0,1300-1359,9.0,9.0,1600-1659,0.0,641.0
529568,26,5,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-5.0,0.0,1600-1659,-11.0,0.0,1900-1959,0.0,731.0
412386,6,6,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-2.0,0.0,1000-1059,-12.0,0.0,1500-1559,0.0,1199.0
515913,31,3,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-5.0,0.0,1200-1259,-26.0,0.0,1300-1359,0.0,731.0
236207,4,4,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-4.0,0.0,2000-2059,5.0,5.0,2100-2159,0.0,641.0
226094,18,4,F9,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,-4.0,0.0,1100-1159,2.0,2.0,1200-1259,0.0,1199.0
152051,4,4,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,9.0,9.0,1500-1559,-8.0,0.0,1700-1759,0.0,731.0
418350,18,4,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,7.0,7.0,1700-1759,-12.0,0.0,2200-2259,0.0,1199.0
487554,8,1,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-7.0,0.0,0600-0659,4.0,4.0,0700-0759,0.0,731.0
480687,4,4,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-2.0,0.0,1300-1359,-11.0,0.0,1400-1459,0.0,641.0
195555,15,1,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,2.0,2.0,2100-2159,10.0,10.0,2300-2359,0.0,1199.0
507240,9,2,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,97.0,97.0,0600-0659,111.0,111.0,0900-0959,0.0,641.0
180048,22,1,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,5.0,5.0,1600-1659,8.0,8.0,2100-2159,0.0,1199.0
233474,2,2,F9,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,49.0,49.0,2100-2159,26.0,26.0,2300-2359,0.0,1199.0
226127,26,5,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,-4.0,0.0,0001-0559,1.0,1.0,1000-1059,0.0,1199.0
484384,11,4,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-4.0,0.0,0900-0959,-18.0,0.0,1200-1259,0.0,641.0
517338,30,2,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,42.0,42.0,1600-1659,23.0,23.0,1700-1759,0.0,641.0
153904,15,1,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,68.0,68.0,1700-1759,68.0,68.0,1900-1959,0.0,731.0
46646,11,4,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,10.0,10.0,1100-1159,6.0,6.0,1200-1259,0.0,1199.0
152067,16,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-1.0,0.0,1500-1559,1.0,1.0,1600-1659,0.0,731.0
149670,5,5,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-1.0,0.0,1600-1659,-14.0,0.0,1900-1959,0.0,731.0
176952,15,1,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,1700-1759,5.0,5.0,1900-1959,0.0,1199.0
493679,15,1,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-10.0,0.0,0001-0559,7.0,7.0,0700-0759,0.0,731.0
237226,18,4,F9,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,-8.0,0.0,1800-1859,-32.0,0.0,2100-2159,0.0,641.0
194512,2,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,46.0,46.0,1300-1359,38.0,38.0,1500-1559,0.0,731.0
470258,5,5,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-2.0,0.0,1100-1159,-16.0,0.0,1300-1359,0.0,731.0
236216,13,6,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,194.0,194.0,2000-2059,197.0,197.0,2100-2159,0.0,641.0
174391,18,4,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-3.0,0.0,0001-0559,-12.0,0.0,0900-0959,0.0,731.0
493917,21,7,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-10.0,0.0,1100-1159,-38.0,0.0,1300-1359,0.0,731.0
2049,10,3,UA,YV,YV,DEN,CO,Colorado,DFW,TX,Texas,14.0,14.0,1700-1759,-8.0,0.0,2000-2059,0.0,641.0
274587,11,4,NK,NK,NK,DFW,TX,Texas,ATL,GA,Georgia,101.0,101.0,1000-1059,87.0,87.0,1300-1359,0.0,731.0
470257,4,4,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,35.0,35.0,1100-1159,2.0,2.0,1300-1359,0.0,731.0
274603,27,6,NK,NK,NK,DFW,TX,Texas,ATL,GA,Georgia,-5.0,0.0,1700-1759,-1.0,0.0,2000-2059,0.0,731.0
195728,12,5,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,105.0,105.0,0800-0859,175.0,175.0,1000-1059,0.0,731.0
229411,5,5,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-8.0,0.0,1400-1459,-17.0,0.0,1600-1659,0.0,641.0
378159,15,1,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,30.0,30.0,1300-1359,21.0,21.0,1800-1859,0.0,1199.0
180033,6,6,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-3.0,0.0,1500-1559,-11.0,0.0,1700-1759,0.0,1199.0
149649,15,1,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,16.0,16.0,2000-2059,12.0,12.0,2200-2259,0.0,731.0
422423,5,5,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-11.0,0.0,2000-2059,-19.0,0.0,2300-2359,0.0,641.0
524152,9,2,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,278.0,278.0,1900-1959,277.0,277.0,2000-2059,0.0,641.0
233495,1,1,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,-7.0,0.0,0700-0759,-13.0,0.0,1100-1159,0.0,1199.0
229435,29,1,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-13.0,0.0,1000-1059,-16.0,0.0,1100-1159,0.0,641.0
377578,15,1,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,3.0,3.0,1600-1659,5.0,5.0,1800-1859,0.0,641.0
432716,21,7,UA,YV,YV,DFW,TX,Texas,DEN,CO,Colorado,109.0,109.0,0001-0559,93.0,93.0,0700-0759,0.0,641.0
332163,2,2,UA,OO,OO,DEN,CO,Colorado,LBL,KS,Kansas,-5.0,0.0,1500-1559,-11.0,0.0,1700-1759,0.0,280.0
226088,12,5,F9,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,43.0,43.0,1600-1659,40.0,40.0,1800-1859,0.0,1199.0
175703,2,2,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-6.0,0.0,1400-1459,-16.0,0.0,1900-1959,0.0,1199.0
484534,3,3,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,58.0,58.0,1800-1859,43.0,43.0,1900-1959,0.0,731.0
390338,25,4,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-9.0,0.0,1000-1059,1.0,1.0,1500-1559,0.0,1199.0
426857,3,3,UA,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,-6.0,0.0,1600-1659,-23.0,0.0,1700-1759,0.0,1199.0
173544,30,2,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-6.0,0.0,0800-0859,-27.0,0.0,1300-1359,0.0,1199.0
226084,8,1,F9,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,-1.0,0.0,0900-0959,1.0,1.0,1000-1059,0.0,1199.0
153911,23,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-1.0,0.0,1700-1759,4.0,4.0,1900-1959,0.0,731.0
47562,11,4,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,10.0,10.0,0001-0559,-5.0,0.0,1000-1059,0.0,1199.0
152060,9,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,10.0,10.0,1500-1559,17.0,17.0,1600-1659,0.0,731.0
156641,15,1,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,15.0,15.0,1300-1359,27.0,27.0,1400-1459,0.0,1199.0
507237,6,6,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-3.0,0.0,0600-0659,26.0,26.0,0900-0959,0.0,641.0
484166,11,4,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-1.0,0.0,1200-1259,-24.0,0.0,1500-1559,0.0,731.0
149644,10,3,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,3.0,3.0,2000-2059,10.0,10.0,2200-2259,0.0,731.0
510712,7,7,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,14.0,14.0,1600-1659,27.0,27.0,1900-1959,0.0,641.0
470261,2,2,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-8.0,0.0,0700-0759,-18.0,0.0,1000-1059,0.0,731.0
484174,19,5,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,71.0,71.0,1200-1259,57.0,57.0,1500-1559,0.0,731.0
232438,8,1,F9,F9,F9,DFW,TX,Texas,ATL,GA,Georgia,-9.0,0.0,0600-0659,-1.0,0.0,0900-0959,0.0,731.0
400835,24,3,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,11.0,11.0,1300-1359,7.0,7.0,1600-1659,0.0,641.0
517336,28,7,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,186.0,186.0,1600-1659,176.0,176.0,1700-1759,0.0,641.0
156642,16,2,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-4.0,0.0,1300-1359,8.0,8.0,1400-1459,0.0,1199.0
417765,18,4,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-2.0,0.0,1300-1359,8.0,8.0,1800-1859,0.0,1199.0
507256,25,4,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-9.0,0.0,0600-0659,27.0,27.0,0900-0959,0.0,641.0
463361,4,4,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-11.0,0.0,0700-0759,-20.0,0.0,0800-0859,0.0,731.0
515892,10,3,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-4.0,0.0,1200-1259,-20.0,0.0,1300-1359,0.0,731.0
399614,24,3,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-9.0,0.0,1300-1359,-2.0,0.0,1800-1859,0.0,1199.0
152802,14,7,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,6.0,6.0,1000-1059,-4.0,0.0,1100-1159,0.0,1199.0
369904,31,3,UA,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,-6.0,0.0,1600-1659,-12.0,0.0,1700-1759,0.0,1199.0
180051,25,4,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-3.0,0.0,1600-1659,3.0,3.0,2100-2159,0.0,1199.0
105038,8,1,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,1.0,1.0,0001-0559,20.0,20.0,1000-1059,0.0,1199.0
226100,26,5,F9,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,22.0,22.0,1100-1159,-6.0,0.0,1200-1259,0.0,1199.0
207785,6,6,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,13.0,13.0,1300-1359,-8.0,0.0,1600-1659,0.0,731.0
153906,17,3,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,0.0,0.0,1700-1759,-2.0,0.0,1900-1959,0.0,731.0
233666,30,2,F9,F9,F9,ATL,GA,Georgia,DFW,TX,Texas,-5.0,0.0,2000-2059,-21.0,0.0,2200-2259,0.0,731.0
524162,19,5,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,98.0,98.0,1900-1959,85.0,85.0,2000-2059,0.0,641.0
401055,23,2,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,35.0,35.0,1000-1059,30.0,30.0,1500-1559,0.0,1199.0
179307,22,1,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,55.0,55.0,2200-2259,36.0,36.0,0001-0559,0.0,731.0
149695,30,2,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-4.0,0.0,1800-1859,4.0,4.0,2100-2159,0.0,731.0
174795,24,3,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-1.0,0.0,1400-1459,-3.0,0.0,1700-1759,0.0,731.0
517324,16,2,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,36.0,36.0,1600-1659,31.0,31.0,1700-1759,0.0,641.0
194511,1,1,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-5.0,0.0,1300-1359,-17.0,0.0,1500-1559,0.0,731.0
409581,8,1,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,3.0,3.0,0700-0759,,,1000-1059,0.0,641.0
229450,14,7,F9,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,-7.0,0.0,1000-1059,-1.0,0.0,1300-1359,0.0,641.0
152811,18,4,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-5.0,0.0,1300-1359,-27.0,0.0,1700-1759,0.0,1199.0
404485,22,1,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,6.0,6.0,1100-1159,-9.0,0.0,1200-1259,0.0,641.0
463364,7,7,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-7.0,0.0,0700-0759,-9.0,0.0,0800-0859,0.0,731.0
507254,23,2,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-6.0,0.0,0600-0659,12.0,12.0,0900-0959,0.0,641.0
395685,12,5,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,5.0,5.0,1300-1359,-10.0,0.0,1600-1659,0.0,641.0
156347,10,3,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-2.0,0.0,1500-1559,-7.0,0.0,1600-1659,0.0,1199.0
274668,30,2,NK,NK,NK,ATL,GA,Georgia,DFW,TX,Texas,-7.0,0.0,1000-1059,-16.0,0.0,1100-1159,0.0,731.0
152814,20,6,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,28.0,28.0,1000-1059,14.0,14.0,1100-1159,0.0,1199.0
484392,19,5,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-7.0,0.0,0900-0959,-17.0,0.0,1200-1259,0.0,641.0
484381,8,1,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,8.0,8.0,0900-0959,10.0,10.0,1200-1259,0.0,641.0
152009,2,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-1.0,0.0,0800-0859,17.0,17.0,0900-0959,0.0,731.0
179291,6,6,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,34.0,34.0,2200-2259,26.0,26.0,0001-0559,0.0,731.0
484173,18,4,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,20.0,20.0,1200-1259,7.0,7.0,1500-1559,0.0,731.0
37719,1,1,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,-1.0,0.0,1200-1259,-16.0,0.0,1300-1359,0.0,1199.0
388229,26,5,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-5.0,0.0,0800-0859,-9.0,0.0,1000-1059,0.0,641.0
174390,17,3,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-3.0,0.0,0001-0559,-18.0,0.0,0900-0959,0.0,731.0
402022,23,2,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-12.0,0.0,1700-1759,-18.0,0.0,2200-2259,0.0,1199.0
274653,15,1,NK,NK,NK,ATL,GA,Georgia,DFW,TX,Texas,,,1700-1759,,,1900-1959,1.0,731.0
176961,24,3,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-4.0,0.0,1700-1759,-21.0,0.0,1900-1959,0.0,1199.0
274589,13,6,NK,NK,NK,DFW,TX,Texas,ATL,GA,Georgia,28.0,28.0,1700-1759,23.0,23.0,2000-2059,0.0,731.0
220405,8,1,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-3.0,0.0,1600-1659,-6.0,0.0,1900-1959,0.0,731.0
194513,3,3,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1300-1359,-16.0,0.0,1500-1559,0.0,731.0
405783,21,7,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,28.0,28.0,0900-0959,28.0,28.0,1200-1259,0.0,641.0
434973,17,3,UA,YV,YV,DEN,CO,Colorado,DFW,TX,Texas,256.0,256.0,1700-1759,235.0,235.0,2000-2059,0.0,641.0
155535,9,2,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,3.0,3.0,1100-1159,-6.0,0.0,1500-1559,0.0,1199.0
233492,27,6,F9,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,19.0,19.0,2200-2259,28.0,28.0,2300-2359,0.0,1199.0
507233,2,2,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,8.0,8.0,0600-0659,31.0,31.0,0900-0959,0.0,641.0
155541,15,1,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,409.0,409.0,1100-1159,418.0,418.0,1500-1559,0.0,1199.0
236205,1,1,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-7.0,0.0,2300-2359,-14.0,0.0,0001-0559,0.0,641.0
510722,17,3,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,49.0,49.0,1600-1659,40.0,40.0,1900-1959,0.0,641.0
480688,5,5,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,1300-1359,-20.0,0.0,1400-1459,0.0,641.0
173542,28,7,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-1.0,0.0,0800-0859,-25.0,0.0,1300-1359,0.0,1199.0
156643,17,3,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-3.0,0.0,1300-1359,-15.0,0.0,1400-1459,0.0,1199.0
236032,29,1,F9,F9,F9,DFW,TX,Texas,ATL,GA,Georgia,-11.0,0.0,0600-0659,-16.0,0.0,0900-0959,0.0,731.0
237195,1,1,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-5.0,0.0,1900-1959,-23.0,0.0,2100-2159,0.0,641.0
83500,21,7,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,0.0,0.0,0001-0559,-18.0,0.0,1000-1059,0.0,1199.0
4286,6,6,UA,YV,YV,DEN,CO,Colorado,DFW,TX,Texas,13.0,13.0,1700-1759,-5.0,0.0,2000-2059,0.0,641.0
67245,29,1,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,-3.0,0.0,0001-0559,-22.0,0.0,1000-1059,0.0,1199.0
155553,27,6,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,0.0,0.0,1100-1159,-3.0,0.0,1500-1559,0.0,1199.0
462941,13,6,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,193.0,193.0,0700-0759,194.0,194.0,1000-1059,0.0,641.0
175712,7,7,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-2.0,0.0,1100-1159,-13.0,0.0,1200-1259,0.0,1199.0
484589,27,6,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,24.0,24.0,1400-1459,30.0,30.0,1700-1759,0.0,731.0
515910,28,7,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1200-1259,-13.0,0.0,1300-1359,0.0,731.0
213075,27,6,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-13.0,0.0,0001-0559,-30.0,0.0,0001-0559,0.0,1199.0
101040,7,7,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,77.0,77.0,1400-1459,61.0,61.0,1800-1859,0.0,1199.0
517333,25,4,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,172.0,172.0,1600-1659,164.0,164.0,1700-1759,0.0,641.0
274650,12,5,NK,NK,NK,ATL,GA,Georgia,DFW,TX,Texas,19.0,19.0,1700-1759,33.0,33.0,1900-1959,0.0,731.0
458594,17,3,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,0.0,0.0,1200-1259,-5.0,0.0,1300-1359,0.0,641.0
120077,25,4,WN,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,3.0,3.0,1100-1159,-22.0,0.0,1200-1259,0.0,1199.0
323687,7,7,UA,OO,OO,DEN,CO,Colorado,LBL,KS,Kansas,-2.0,0.0,1500-1559,-11.0,0.0,1700-1759,0.0,280.0
179288,3,3,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,10.0,10.0,2200-2259,-8.0,0.0,0001-0559,0.0,731.0
233518,26,5,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,-4.0,0.0,1600-1659,-15.0,0.0,2100-2159,0.0,1199.0
484545,14,7,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-7.0,0.0,1800-1859,-3.0,0.0,1900-1959,0.0,731.0
515909,27,6,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,1.0,1.0,1200-1259,-10.0,0.0,1300-1359,0.0,731.0
515885,3,3,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-10.0,0.0,1200-1259,-19.0,0.0,1300-1359,0.0,731.0
395714,12,5,UA,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,,,1600-1659,,,1700-1759,1.0,1199.0
194539,29,1,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-2.0,0.0,1300-1359,-13.0,0.0,1500-1559,0.0,731.0
529528,6,6,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,2.0,2.0,2000-2059,7.0,7.0,2100-2159,0.0,731.0
149674,9,2,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,8.0,8.0,1800-1859,1.0,1.0,2100-2159,0.0,731.0
527950,9,2,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-4.0,0.0,0800-0859,-5.0,0.0,0900-0959,0.0,641.0
510724,19,5,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,20.0,20.0,1600-1659,18.0,18.0,1900-1959,0.0,641.0
488613,19,5,AA,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,272.0,272.0,1900-1959,260.0,260.0,2200-2259,0.0,731.0
237232,24,3,F9,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,-9.0,0.0,1800-1859,-6.0,0.0,2100-2159,0.0,641.0
195562,22,1,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-7.0,0.0,2100-2159,-37.0,0.0,2300-2359,0.0,1199.0
395922,11,4,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,,,1000-1059,,,1500-1559,1.0,1199.0
405280,21,7,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,-5.0,0.0,1300-1359,-12.0,0.0,1800-1859,0.0,1199.0
151950,6,6,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-3.0,0.0,1800-1859,-10.0,0.0,1900-1959,0.0,1199.0
371758,30,2,UA,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,-9.0,0.0,1600-1659,-5.0,0.0,1700-1759,0.0,1199.0
152074,23,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,7.0,7.0,1500-1559,-1.0,0.0,1600-1659,0.0,731.0
225551,3,3,F9,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,-6.0,0.0,1300-1359,-9.0,0.0,1600-1659,0.0,641.0
225548,3,3,F9,F9,F9,DFW,TX,Texas,DEN,CO,Colorado,-2.0,0.0,1100-1159,-10.0,0.0,1200-1259,0.0,641.0
233504,11,4,F9,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,-4.0,0.0,0600-0659,-23.0,0.0,1100-1159,0.0,1199.0
179305,20,6,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-4.0,0.0,2200-2259,-5.0,0.0,0001-0559,0.0,731.0
517317,9,2,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,116.0,116.0,1600-1659,108.0,108.0,1700-1759,0.0,641.0
151290,22,1,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-4.0,0.0,0800-0859,-29.0,0.0,0900-0959,0.0,1199.0
391597,25,4,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,109.0,109.0,2000-2059,116.0,116.0,2300-2359,0.0,641.0
220153,22,1,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-1.0,0.0,0800-0859,-14.0,0.0,1100-1159,0.0,731.0
274646,8,1,NK,NK,NK,ATL,GA,Georgia,DFW,TX,Texas,131.0,131.0,1700-1759,144.0,144.0,1900-1959,0.0,731.0
507259,28,7,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-7.0,0.0,0600-0659,-20.0,0.0,0900-0959,0.0,641.0
404596,22,1,UA,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-5.0,0.0,1300-1359,-24.0,0.0,1400-1459,0.0,641.0
458574,28,7,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,1.0,1.0,1400-1459,20.0,20.0,1700-1759,0.0,641.0
484414,15,1,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-2.0,0.0,0700-0759,56.0,56.0,0800-0859,0.0,641.0
510758,22,1,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,1400-1459,-17.0,0.0,1500-1559,0.0,641.0
149667,2,2,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,35.0,35.0,1600-1659,32.0,32.0,1900-1959,0.0,731.0
156354,17,3,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,1500-1559,-16.0,0.0,1600-1659,0.0,1199.0
195550,10,3,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,2100-2159,15.0,15.0,2300-2359,0.0,1199.0
397648,11,4,UA,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,221.0,221.0,1300-1359,212.0,212.0,1600-1659,0.0,641.0
152967,6,6,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,0.0,0.0,0001-0559,-14.0,0.0,0800-0859,0.0,731.0
