,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
190794,13,6,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,-3.0,0.0,1700-1759,-18.0,0.0,1800-1859,0.0,226.0
397237,11,4,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,,,0700-0759,,,0900-0959,1.0,888.0
231273,8,1,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,-6.0,0.0,1600-1659,-21.0,0.0,1900-1959,0.0,641.0
226838,3,3,F9,F9,ORD,IL,Illinois,ATL,GA,Georgia,1.0,1.0,1800-1859,-25.0,0.0,2100-2159,0.0,606.0
455978,4,4,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,10.0,10.0,1100-1159,12.0,12.0,1300-1359,0.0,802.0
217946,4,4,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,-2.0,0.0,1200-1259,2.0,2.0,1300-1359,0.0,226.0
226116,13,6,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,127.0,127.0,0001-0559,203.0,203.0,0600-0659,0.0,1199.0
409146,8,1,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,126.0,126.0,1600-1659,122.0,122.0,1800-1859,0.0,888.0
291907,16,2,NK,NK,ORD,IL,Illinois,ATL,GA,Georgia,72.0,72.0,2000-2059,47.0,47.0,2300-2359,0.0,606.0
522591,28,7,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,1.0,1.0,1100-1159,-21.0,0.0,1300-1359,0.0,936.0
185513,16,2,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,4.0,4.0,0900-0959,-20.0,0.0,1000-1059,0.0,226.0
149637,3,3,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-1.0,0.0,2100-2159,-15.0,0.0,2200-2259,0.0,731.0
383363,2,2,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,-4.0,0.0,1100-1159,-23.0,0.0,1200-1259,0.0,606.0
479632,25,4,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,19.0,19.0,1300-1359,21.0,21.0,1400-1459,0.0,599.0
493167,19,5,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,18.0,18.0,1600-1659,7.0,7.0,1900-1959,0.0,802.0
479622,15,1,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,67.0,67.0,1300-1359,63.0,63.0,1400-1459,0.0,599.0
463052,30,2,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-8.0,0.0,1800-1859,-13.0,0.0,2100-2159,0.0,802.0
344405,8,1,UA,OO,ATL,GA,Georgia,ORD,IL,Illinois,-2.0,0.0,1100-1159,-4.0,0.0,1200-1259,0.0,606.0
515883,1,1,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-13.0,0.0,1200-1259,-32.0,0.0,1300-1359,0.0,731.0
171252,28,7,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,-1.0,0.0,1800-1859,-18.0,0.0,2100-2159,0.0,606.0
467033,2,2,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-5.0,0.0,1500-1559,-16.0,0.0,1700-1759,0.0,802.0
378786,15,1,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-3.0,0.0,0700-0759,24.0,24.0,1000-1059,0.0,641.0
484540,9,2,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,82.0,82.0,1800-1859,77.0,77.0,1900-1959,0.0,731.0
308009,20,6,AA,OH,CLT,NC,North Carolina,ATL,GA,Georgia,20.0,20.0,1600-1659,5.0,5.0,1800-1859,0.0,226.0
391953,25,4,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,7.0,7.0,0700-0759,7.0,7.0,0900-0959,0.0,802.0
208195,7,7,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-1.0,0.0,1600-1659,-15.0,0.0,1800-1859,0.0,226.0
395011,12,5,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,140.0,140.0,0700-0759,141.0,141.0,1000-1059,0.0,641.0
387510,27,6,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,-9.0,0.0,1600-1659,-19.0,0.0,1800-1859,0.0,802.0
466172,18,4,AA,AA,ORD,IL,Illinois,DEN,CO,Colorado,-5.0,0.0,0800-0859,-11.0,0.0,1000-1059,0.0,888.0
151282,14,7,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,0800-0859,5.0,5.0,0900-0959,0.0,1199.0
152815,20,6,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,19.0,19.0,1300-1359,-2.0,0.0,1700-1759,0.0,1199.0
470658,26,5,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,-1.0,0.0,1800-1859,-3.0,0.0,1900-1959,0.0,599.0
170975,3,3,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-1.0,0.0,1100-1159,-3.0,0.0,1300-1359,0.0,226.0
528144,2,2,AA,AA,ORD,IL,Illinois,DEN,CO,Colorado,-6.0,0.0,1100-1159,-26.0,0.0,1200-1259,0.0,888.0
170977,4,4,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-1.0,0.0,1100-1159,-14.0,0.0,1300-1359,0.0,226.0
385537,1,1,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,-7.0,0.0,0800-0859,-14.0,0.0,1000-1059,0.0,1199.0
220956,30,2,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-3.0,0.0,1100-1159,-10.0,0.0,1400-1459,0.0,731.0
517322,14,7,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,5.0,5.0,1600-1659,25.0,25.0,1700-1759,0.0,641.0
390200,25,4,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,0.0,0.0,0800-0859,9.0,9.0,1000-1059,0.0,641.0
217939,31,3,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-6.0,0.0,1700-1759,-36.0,0.0,1900-1959,0.0,226.0
217935,29,1,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,-7.0,0.0,1700-1759,-30.0,0.0,1900-1959,0.0,226.0
188614,11,4,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,-4.0,0.0,2200-2259,-11.0,0.0,2300-2359,0.0,226.0
416775,19,5,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,4.0,4.0,1300-1359,1.0,1.0,1700-1759,0.0,888.0
370789,30,2,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,-8.0,0.0,1000-1059,-20.0,0.0,1300-1359,0.0,802.0
504003,19,5,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,-6.0,0.0,1800-1859,-8.0,0.0,2100-2159,0.0,599.0
395269,12,5,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,154.0,154.0,0700-0759,145.0,145.0,0900-0959,0.0,888.0
466879,16,2,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,97.0,97.0,1300-1359,92.0,92.0,1500-1559,0.0,936.0
397734,10,3,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-7.0,0.0,1600-1659,9.0,9.0,1800-1859,0.0,641.0
225735,11,4,F9,F9,DEN,CO,Colorado,CLT,NC,North Carolina,-8.0,0.0,0600-0659,-38.0,0.0,1100-1159,0.0,1337.0
399023,10,3,UA,UA,DEN,CO,Colorado,CLT,NC,North Carolina,8.0,8.0,1700-1759,-3.0,0.0,2300-2359,0.0,1337.0
217934,29,1,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,-4.0,0.0,1500-1559,-19.0,0.0,1700-1759,0.0,226.0
156655,27,6,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-1.0,0.0,1600-1659,-12.0,0.0,2100-2159,0.0,1199.0
49320,11,4,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,6.0,6.0,1000-1059,-11.0,0.0,1200-1259,0.0,888.0
156640,14,7,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,35.0,35.0,1600-1659,10.0,10.0,2100-2159,0.0,1199.0
484142,18,4,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,14.0,14.0,1600-1659,2.0,2.0,1800-1859,0.0,731.0
465834,4,4,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,-2.0,0.0,1600-1659,5.0,5.0,1800-1859,0.0,1337.0
236860,12,5,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,33.0,33.0,1900-1959,15.0,15.0,0001-0559,0.0,1199.0
390012,26,5,UA,UA,ORD,IL,Illinois,ATL,GA,Georgia,-2.0,0.0,1700-1759,-7.0,0.0,2100-2159,0.0,606.0
369904,31,3,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,-6.0,0.0,1600-1659,-12.0,0.0,1700-1759,0.0,1199.0
507234,3,3,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-4.0,0.0,0600-0659,18.0,18.0,0900-0959,0.0,641.0
274645,7,7,NK,NK,ATL,GA,Georgia,DFW,TX,Texas,11.0,11.0,2000-2059,20.0,20.0,2100-2159,0.0,731.0
484166,11,4,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-1.0,0.0,1200-1259,-24.0,0.0,1500-1559,0.0,731.0
498267,15,1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,53.0,53.0,1200-1259,47.0,47.0,1500-1559,0.0,599.0
194539,29,1,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-2.0,0.0,1300-1359,-13.0,0.0,1500-1559,0.0,731.0
120994,25,4,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,0.0,0.0,1500-1559,6.0,6.0,1900-1959,0.0,1199.0
505113,9,2,AA,AA,CLT,NC,North Carolina,ATL,GA,Georgia,-1.0,0.0,2000-2059,6.0,6.0,2100-2159,0.0,226.0
156621,28,7,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-3.0,0.0,1500-1559,-10.0,0.0,2000-2059,0.0,1199.0
174770,12,5,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-1.0,0.0,1100-1159,40.0,40.0,1300-1359,0.0,731.0
484150,26,5,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-1.0,0.0,1600-1659,1.0,1.0,1800-1859,0.0,731.0
492849,20,6,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-3.0,0.0,1600-1659,2.0,2.0,1800-1859,0.0,936.0
485862,13,6,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,5.0,5.0,1200-1259,-21.0,0.0,1400-1459,0.0,802.0
226847,12,5,F9,F9,ORD,IL,Illinois,ATL,GA,Georgia,47.0,47.0,1800-1859,59.0,59.0,2100-2159,0.0,606.0
276390,7,7,NK,NK,ORD,IL,Illinois,CLT,NC,North Carolina,2.0,2.0,0700-0759,32.0,32.0,1000-1059,0.0,599.0
226111,8,1,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,49.0,49.0,0001-0559,62.0,62.0,0001-0559,0.0,1199.0
484181,26,5,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-5.0,0.0,1200-1259,-2.0,0.0,1500-1559,0.0,731.0
507881,31,3,AA,AA,ATL,GA,Georgia,ORD,IL,Illinois,-10.0,0.0,0600-0659,-15.0,0.0,0700-0759,0.0,606.0
517318,10,3,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,4.0,4.0,1600-1659,-1.0,0.0,1700-1759,0.0,641.0
395678,12,5,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,16.0,16.0,1100-1159,6.0,6.0,1400-1459,0.0,888.0
519196,19,5,AA,AA,ORD,IL,Illinois,DEN,CO,Colorado,88.0,88.0,2000-2059,94.0,94.0,2200-2259,0.0,888.0
398726,10,3,UA,UA,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,0800-0859,8.0,8.0,1000-1059,0.0,1199.0
185539,30,2,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,4.0,4.0,0900-0959,-25.0,0.0,1000-1059,0.0,226.0
517458,10,3,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,105.0,105.0,1000-1059,85.0,85.0,1500-1559,0.0,1337.0
233521,29,1,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,9.0,9.0,1600-1659,5.0,5.0,2100-2159,0.0,1199.0
237230,22,1,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,40.0,40.0,1700-1759,35.0,35.0,2100-2159,0.0,641.0
484555,24,3,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,68.0,68.0,1800-1859,97.0,97.0,1900-1959,0.0,731.0
373688,29,1,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-8.0,0.0,1300-1359,-21.0,0.0,1600-1659,0.0,641.0
226822,18,4,F9,F9,ATL,GA,Georgia,ORD,IL,Illinois,33.0,33.0,0600-0659,19.0,19.0,0700-0759,0.0,606.0
397038,11,4,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,-5.0,0.0,1700-1759,-22.0,0.0,2000-2059,0.0,802.0
277635,5,5,NK,NK,ATL,GA,Georgia,ORD,IL,Illinois,-5.0,0.0,0700-0759,-23.0,0.0,0900-0959,0.0,606.0
473893,20,6,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-3.0,0.0,1900-1959,-3.0,0.0,2100-2159,0.0,936.0
284955,11,4,NK,NK,DFW,TX,Texas,ORD,IL,Illinois,-6.0,0.0,0600-0659,-11.0,0.0,0800-0859,0.0,802.0
481122,20,6,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-5.0,0.0,1100-1159,-10.0,0.0,1400-1459,0.0,802.0
174388,15,1,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,36.0,36.0,0001-0559,48.0,48.0,0900-0959,0.0,731.0
455583,22,1,AA,AA,CLT,NC,North Carolina,ATL,GA,Georgia,-1.0,0.0,2200-2259,7.0,7.0,0001-0559,0.0,226.0
184216,27,6,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,-3.0,0.0,0800-0859,-15.0,0.0,1100-1159,0.0,606.0
284957,13,6,NK,NK,DFW,TX,Texas,ORD,IL,Illinois,10.0,10.0,0600-0659,9.0,9.0,0800-0859,0.0,802.0
510720,15,1,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,0.0,0.0,1600-1659,-4.0,0.0,1900-1959,0.0,641.0
458828,22,1,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,4.0,4.0,0001-0559,-5.0,0.0,0700-0759,0.0,936.0
461398,13,6,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,-2.0,0.0,1600-1659,-13.0,0.0,1700-1759,0.0,599.0
525449,22,1,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,-7.0,0.0,1300-1359,5.0,5.0,1600-1659,0.0,599.0
59760,21,7,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,13.0,13.0,1900-1959,-8.0,0.0,2100-2159,0.0,1199.0
488911,7,7,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,10.0,10.0,2200-2259,-10.0,0.0,2300-2359,0.0,599.0
372729,29,1,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,-8.0,0.0,1400-1459,-18.0,0.0,1600-1659,0.0,802.0
396110,11,4,UA,UA,ORD,IL,Illinois,DFW,TX,Texas,136.0,136.0,2000-2059,122.0,122.0,2200-2259,0.0,802.0
456394,25,4,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,-1.0,0.0,0800-0859,-17.0,0.0,1100-1159,0.0,802.0
174763,8,1,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-1.0,0.0,1400-1459,7.0,7.0,1700-1759,0.0,731.0
232623,16,2,F9,F9,DFW,TX,Texas,ATL,GA,Georgia,-5.0,0.0,1900-1959,-11.0,0.0,2200-2259,0.0,731.0
190121,10,3,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,-1.0,0.0,1800-1859,-13.0,0.0,1900-1959,0.0,606.0
388938,26,5,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,-6.0,0.0,0800-0859,36.0,36.0,1100-1159,0.0,888.0
180022,28,7,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,26.0,26.0,1000-1059,23.0,23.0,1300-1359,0.0,731.0
17890,9,2,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,35.0,35.0,1200-1259,31.0,31.0,1500-1559,0.0,888.0
46648,11,4,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,21.0,21.0,1700-1759,12.0,12.0,1900-1959,0.0,1199.0
15783,8,1,WN,WN,ORD,IL,Illinois,DEN,CO,Colorado,-5.0,0.0,0700-0759,-7.0,0.0,0900-0959,0.0,888.0
479631,24,3,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,-6.0,0.0,1300-1359,-30.0,0.0,1400-1459,0.0,599.0
400787,24,3,UA,UA,DFW,TX,Texas,DEN,CO,Colorado,-4.0,0.0,1300-1359,-10.0,0.0,1400-1459,0.0,641.0
378233,15,1,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,-8.0,0.0,0600-0659,32.0,32.0,0800-0859,0.0,606.0
465833,3,3,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,52.0,52.0,1600-1659,23.0,23.0,1800-1859,0.0,1337.0
484533,2,2,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,31.0,31.0,1800-1859,19.0,19.0,1900-1959,0.0,731.0
467888,23,2,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,156.0,156.0,1400-1459,161.0,161.0,1800-1859,0.0,936.0
173534,20,6,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,55.0,55.0,0800-0859,43.0,43.0,1300-1359,0.0,1199.0
478291,29,1,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,-2.0,0.0,1500-1559,-10.0,0.0,1900-1959,0.0,936.0
291893,2,2,NK,NK,ORD,IL,Illinois,ATL,GA,Georgia,-3.0,0.0,2100-2159,-25.0,0.0,0001-0559,0.0,606.0
152016,5,5,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,12.0,12.0,1000-1059,-8.0,0.0,1400-1459,0.0,731.0
468189,19,5,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,-3.0,0.0,1000-1059,-12.0,0.0,1400-1459,0.0,936.0
171227,16,2,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,29.0,29.0,1500-1559,15.0,15.0,1600-1659,0.0,606.0
458587,10,3,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-3.0,0.0,1200-1259,-3.0,0.0,1300-1359,0.0,641.0
308013,24,3,AA,OH,CLT,NC,North Carolina,ATL,GA,Georgia,82.0,82.0,1600-1659,75.0,75.0,1800-1859,0.0,226.0
76863,13,6,WN,WN,ATL,GA,Georgia,DEN,CO,Colorado,2.0,2.0,0600-0659,2.0,2.0,0700-0759,0.0,1199.0
488819,20,6,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,0.0,0.0,0900-0959,-16.0,0.0,1200-1259,0.0,599.0
458555,9,2,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,25.0,25.0,1400-1459,10.0,10.0,1700-1759,0.0,641.0
275689,5,5,NK,NK,CLT,NC,North Carolina,DFW,TX,Texas,-10.0,0.0,0001-0559,-14.0,0.0,0700-0759,0.0,936.0
481296,15,1,AA,AA,ATL,GA,Georgia,CLT,NC,North Carolina,-6.0,0.0,0001-0559,-22.0,0.0,0600-0659,0.0,226.0
466866,3,3,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,20.0,20.0,1300-1359,0.0,0.0,1500-1559,0.0,936.0
483379,24,3,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,220.0,220.0,1700-1759,210.0,210.0,2000-2059,0.0,936.0
460999,12,5,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,38.0,38.0,2200-2259,43.0,43.0,0001-0559,0.0,936.0
233487,16,2,F9,F9,ATL,GA,Georgia,DEN,CO,Colorado,24.0,24.0,2100-2159,39.0,39.0,2300-2359,0.0,1199.0
372687,29,1,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,-7.0,0.0,1000-1059,-12.0,0.0,1300-1359,0.0,802.0
510738,2,2,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,67.0,67.0,1400-1459,76.0,76.0,1500-1559,0.0,641.0
438584,5,5,DL,9E,CLT,NC,North Carolina,ATL,GA,Georgia,-5.0,0.0,1900-1959,-27.0,0.0,2100-2159,0.0,226.0
485182,11,4,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,-4.0,0.0,0800-0859,-20.0,0.0,1100-1159,0.0,599.0
233496,2,2,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,-2.0,0.0,1600-1659,32.0,32.0,2000-2059,0.0,1199.0
424806,4,4,UA,UA,DFW,TX,Texas,ORD,IL,Illinois,-3.0,0.0,1400-1459,-12.0,0.0,1600-1659,0.0,802.0
424693,4,4,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,2.0,2.0,1300-1359,4.0,4.0,1700-1759,0.0,888.0
387840,27,6,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,0.0,0.0,1300-1359,4.0,4.0,1700-1759,0.0,888.0
257016,17,3,AA,MQ,ATL,GA,Georgia,ORD,IL,Illinois,198.0,198.0,1100-1159,196.0,196.0,1300-1359,0.0,606.0
266043,1,1,AA,MQ,ORD,IL,Illinois,ATL,GA,Georgia,22.0,22.0,1400-1459,6.0,6.0,1700-1759,0.0,606.0
468795,17,3,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,0.0,0.0,1800-1859,1.0,1.0,2000-2059,0.0,1337.0
275706,22,1,NK,NK,CLT,NC,North Carolina,DFW,TX,Texas,5.0,5.0,0001-0559,4.0,4.0,0700-0759,0.0,936.0
406697,9,2,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,1.0,1.0,0900-0959,-10.0,0.0,1300-1359,0.0,888.0
204215,12,5,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,7.0,7.0,1700-1759,32.0,32.0,1800-1859,0.0,226.0
481413,24,3,AA,AA,CLT,NC,North Carolina,ATL,GA,Georgia,-4.0,0.0,2200-2259,-5.0,0.0,0001-0559,0.0,226.0
468022,6,6,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,-2.0,0.0,1200-1259,-22.0,0.0,1400-1459,0.0,802.0
388129,27,6,UA,UA,DEN,CO,Colorado,DFW,TX,Texas,-4.0,0.0,1300-1359,-10.0,0.0,1600-1659,0.0,641.0
527963,22,1,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-4.0,0.0,0800-0859,-18.0,0.0,0900-0959,0.0,641.0
525492,21,7,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-5.0,0.0,2000-2059,-2.0,0.0,2200-2259,0.0,802.0
485874,25,4,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,-5.0,0.0,1200-1259,-18.0,0.0,1400-1459,0.0,802.0
171225,15,1,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,,,1500-1559,,,1600-1659,1.0,606.0
236305,31,3,F9,F9,DEN,CO,Colorado,DFW,TX,Texas,0.0,0.0,1200-1259,-6.0,0.0,1500-1559,0.0,641.0
501865,6,6,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,0.0,0.0,1400-1459,-4.0,0.0,1600-1659,0.0,599.0
233513,21,7,F9,F9,DEN,CO,Colorado,ATL,GA,Georgia,0.0,0.0,1600-1659,-2.0,0.0,2100-2159,0.0,1199.0
488621,27,6,AA,AA,DFW,TX,Texas,ATL,GA,Georgia,-2.0,0.0,1900-1959,-2.0,0.0,2200-2259,0.0,731.0
456399,30,2,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,-5.0,0.0,0800-0859,-14.0,0.0,1100-1159,0.0,802.0
195550,10,3,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,0.0,0.0,2100-2159,15.0,15.0,2300-2359,0.0,1199.0
225717,24,3,F9,F9,CLT,NC,North Carolina,DEN,CO,Colorado,2.0,2.0,1900-1959,-28.0,0.0,2100-2159,0.0,1337.0
284948,3,3,NK,NK,DFW,TX,Texas,ORD,IL,Illinois,4.0,4.0,0600-0659,4.0,4.0,0800-0859,0.0,802.0
484151,27,6,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,12.0,12.0,1600-1659,17.0,17.0,1800-1859,0.0,731.0
381233,14,7,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,13.0,13.0,1100-1159,4.0,4.0,1400-1459,0.0,888.0
484542,11,4,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,12.0,12.0,1800-1859,20.0,20.0,1900-1959,0.0,731.0
385102,1,1,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,-8.0,0.0,1800-1859,-13.0,0.0,2000-2059,0.0,606.0
510758,22,1,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,1400-1459,-17.0,0.0,1500-1559,0.0,641.0
481115,13,6,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-3.0,0.0,1100-1159,10.0,10.0,1400-1459,0.0,802.0
500842,16,2,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,36.0,36.0,2100-2159,38.0,38.0,2200-2259,0.0,641.0
478283,20,6,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,-5.0,0.0,1500-1559,-22.0,0.0,1900-1959,0.0,936.0
375247,17,3,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,-6.0,0.0,0700-0759,-5.0,0.0,0900-0959,0.0,888.0
479637,30,2,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,-3.0,0.0,1300-1359,-19.0,0.0,1400-1459,0.0,599.0
414835,20,6,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,-4.0,0.0,1300-1359,-9.0,0.0,1700-1759,0.0,888.0
376271,16,2,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,135.0,135.0,1300-1359,117.0,117.0,1800-1859,0.0,1199.0
190795,14,7,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,84.0,84.0,1700-1759,67.0,67.0,1800-1859,0.0,226.0
180039,10,3,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-5.0,0.0,1600-1659,-21.0,0.0,2100-2159,0.0,1199.0
500720,15,1,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,-2.0,0.0,0600-0659,4.0,4.0,1100-1159,0.0,1337.0
387833,27,6,UA,UA,ATL,GA,Georgia,ORD,IL,Illinois,15.0,15.0,1000-1059,-6.0,0.0,1100-1159,0.0,606.0
37230,27,6,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,29.0,29.0,1600-1659,22.0,22.0,2100-2159,0.0,1199.0
481039,30,2,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,0.0,0.0,0700-0759,-3.0,0.0,0900-0959,0.0,802.0
505720,13,6,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,16.0,16.0,0700-0759,48.0,48.0,0900-0959,0.0,936.0
284966,26,5,NK,NK,DFW,TX,Texas,ORD,IL,Illinois,-5.0,0.0,0600-0659,-24.0,0.0,0800-0859,0.0,802.0
467600,25,4,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,-3.0,0.0,0800-0859,-7.0,0.0,1200-1259,0.0,936.0
304133,2,2,AA,OH,ATL,GA,Georgia,CLT,NC,North Carolina,-10.0,0.0,1300-1359,-10.0,0.0,1500-1559,0.0,226.0
